Date,Stream,Experiment,Details,Type,Time_min,Time_minAdj,Added_ugP_L,Final_ugP_L,MassSed_g
Apr-12-19,Platter ,Padd,,timeSmp,30,40,10.72,4.42871,0.1287
Apr-12-19,Lost_Trib,Psorp,Lost_Trib Sorption 0,timeSmp,,,0,7.703396465,0.0462
Apr-12-19,Lost_Trib,Psorp,2.5,timeSmp,,,77.43,8.094431818,0.0547
Apr-12-19,Lost_Trib,Psorp,5,timeSmp,,,154.85,8.485467172,0.0519
Apr-12-19,Lost_Trib,Psorp,10,timeSmp,,,309.70,9.267537879,0.0548
Apr-12-19,Lost_Trib,Psorp,15,timeSmp,,,464.55,12.00478535,0.0477
Apr-12-19,Lost_Trib,Psorp,20,timeSmp,,,619.40,18.26135101,0.0446
Apr-12-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,,0,,18.98,
Apr-12-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,0,10,18.98,19.66595,0.0357
Apr-12-19,Lost_Trib,Padd,,timeSmp,10,20,18.98,7.27795,0.0547
Apr-12-19,Lost_Trib,Padd,,timeSmp,15,25,18.98,10.46786,0.0905
Apr-12-19,Lost_Trib,Padd,,timeSmp,30,40,18.98,10.06525,0.0684
Apr-12-19,S_Turkey,Psorp,S_Turkey Sorption 0,timeSmp,,,0,6.921325758,0.1194
Apr-12-19,S_Turkey,Psorp,2.5,timeSmp,,,77.43,5.748219697,0.1202
Apr-12-19,S_Turkey,Psorp,5,timeSmp,,,154.85,6.139255051,0.1185
Apr-12-19,S_Turkey,Psorp,10,timeSmp,,,309.70,9.267537879,0.1172
Apr-12-19,S_Turkey,Psorp,15,timeSmp,,,464.55,21.78066919,0.0999
Apr-12-19,S_Turkey,Psorp,20,timeSmp,,,619.40,47.98003788,0.0919
Apr-12-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,,0,,10.5,
Apr-12-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,0,10,10.50,4.45968,0.0923
Apr-12-19,S_Turkey,Padd,,timeSmp,10,20,10.50,4.9552,0.1089
Apr-12-19,S_Turkey,Padd,,timeSmp,30,40,10.50,1.371971,0.1132
Apr-12-19,West,Psorp,West Sorption 0,timeSmp,,,0,6.530290404,0.0941
Apr-12-19,West,Psorp,2.5,timeSmp,,,77.43,7.312361111,0.0988
Apr-12-19,West,Psorp,5,timeSmp,,,154.85,10.04960859,0.0974
Apr-12-19,West,Psorp,10,timeSmp,,,309.70,22.17170455,0.0913
Apr-12-19,West,Psorp,15,timeSmp,,,464.55,76.13458333,0.0773
Apr-12-19,West,Psorp,20,timeSmp,,,619.40,116.8022601,0.0763
Apr-12-19,West,Padd,West Up 0,timeSmp,,0,,9.69,
Apr-12-19,West,Padd,West Up 0,timeSmp,0,10,9.69,9.79,0.0788
Apr-12-19,West,Padd,,timeSmp,10,20,9.69,4.03,0.0686
Apr-12-19,Potato_Run,Psorp,Potato Run Sorption 0,timeSmp,,,0,6.921325758,0.0524
Apr-12-19,Potato_Run,Psorp,2.5,timeSmp,,,77.43,8.094431818,0.0565
Apr-12-19,Potato_Run,Psorp,5,timeSmp,,,154.85,6.530290404,0.0545
Apr-12-19,Potato_Run,Psorp,10,timeSmp,,,309.70,10.44064394,0.0579
Apr-12-19,Potato_Run,Psorp,15,timeSmp,,,464.55,22.95377525,0.0544
Apr-12-19,Potato_Run,Psorp,20,timeSmp,,,619.40,42.89657828,0.0557
Apr-12-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,,0,,34.07,
Apr-12-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,0,10,34.07,22.85586,0.0695
Apr-12-19,Potato_Run,Padd,,timeSmp,10,20,34.07,5.60557,0.0841
Apr-12-19,Potato_Run,Padd,,timeSmp,15,25,34.07,6.59661,0.0992
Apr-12-19,Potato_Run,Padd,,timeSmp,30,40,34.07,4.67647,0.0716
Apr-15-19,LFR,Padd,LFR Up 0,timeSmp,,0,,137.82,
Apr-15-19,LFR,Padd,LFR Up 0,timeSmp,0,10,137.82,117.07,0.1108
Apr-15-19,LFR,Padd,1,timeSmp,1,11,137.82,87.34,0.1111
Apr-15-19,LFR,Padd,3,timeSmp,3,13,137.82,81.76,0.1016
Apr-15-19,LFR,Padd,5,timeSmp,5,15,137.82,86.10,0.1055
Apr-15-19,LFR,Padd,10,timeSmp,10,20,137.82,78.66,0.1085
Apr-15-19,LFR,Padd,15,timeSmp,15,25,137.82,74.95,0.1141
Apr-15-19,LFR,Padd,30,timeSmp,30,40,137.82,69.06,0.1079
Apr-15-19,LFR,Padd,45,timeSmp,45,55,137.82,64.73,0.1179
Apr-15-19,LFR,Padd,60,timeSmp,60,70,137.82,66.90,0.097
Apr-15-19,LFR,Premin,LFR Remin 0,timeSmp,,0,,,
Apr-15-19,LFR,Premin,LFR Remin 0,timeSmp,0,10,,3.69,0.0898
Apr-15-19,LFR,Premin,1,timeSmp,1,11,,7.65,0.0987
Apr-15-19,LFR,Premin,3,timeSmp,3,13,,7.15,0.0882
Apr-15-19,LFR,Premin,5,timeSmp,5,15,,7.80,0.0925
Apr-15-19,LFR,Premin,10,timeSmp,10,20,,6.41,0.1024
Apr-15-19,LFR,Premin,15,timeSmp,15,25,,7.09,0.0851
Apr-15-19,LFR,Premin,30,timeSmp,30,40,,8.15,0.092
Apr-15-19,LFR,Premin,45,timeSmp,45,55,,8.18,0.0837
Apr-15-19,LFR,Premin,60,timeSmp,60,70,,5.79,0.0787
Apr-15-19,LFR,Psorp,LFR Sorption 0,timeSmp,,,0,14,0.0861
Apr-15-19,LFR,Psorp,2.5,timeSmp,,,77.43,32.03,0.0933
Apr-15-19,LFR,Psorp,5,timeSmp,,,154.85,61.47,0.094
Apr-15-19,LFR,Psorp,10,timeSmp,,,309.70,136.05,0.0919
Apr-15-19,LFR,Psorp,15,timeSmp,,,464.55,218.09,0.0926
Apr-15-19,LFR,Psorp,20,timeSmp,,,619.40,295.80,0.0905
Apr-15-19,Platter,Padd,Platter Up 0,timeSmp,,0,,114.28,
Apr-15-19,Platter,Padd,Platter Up 0,timeSmp,0,10,114.28,110.25,0.111
Apr-15-19,Platter,Padd,1,timeSmp,1,11,114.28,80.21,0.1092
Apr-15-19,Platter,Padd,3,timeSmp,3,13,114.28,76.50,0.0047
Apr-15-19,Platter,Padd,5,timeSmp,5,15,114.28,78.97,0.1092
Apr-15-19,Platter,Padd,10,timeSmp,10,20,114.28,73.40,0.1127
Apr-15-19,Platter,Padd,15,timeSmp,15,25,114.28,72.47,0.1193
Apr-15-19,Platter,Padd,30,timeSmp,30,40,114.28,65.66,0.1139
Apr-15-19,Platter,Padd,45,timeSmp,45,55,114.28,61.01,0.1161
Apr-15-19,Platter,Padd,60,timeSmp,60,70,114.28,68.44,0.0881
Apr-15-19,Platter,Premin,Platter Remin 0,timeSmp,,0,,,
Apr-15-19,Platter,Premin,Platter Remin 0,timeSmp,0,10,,4.99,0.0976
Apr-15-19,Platter,Premin,1,timeSmp,1,11,,8.11,0.0992
Apr-15-19,Platter,Premin,3,timeSmp,3,13,,6.63,0.0968
Apr-15-19,Platter,Premin,5,timeSmp,5,15,,8.67,0.0931
Apr-15-19,Platter,Premin,10,timeSmp,10,20,,7.53,0.0992
Apr-15-19,Platter,Premin,15,timeSmp,15,25,,6.47,0.0815
Apr-15-19,Platter,Premin,30,timeSmp,30,40,,7.40,0.089
Apr-15-19,Platter,Premin,45,timeSmp,45,55,,7.62,0.0826
Apr-15-19,Platter,Premin,60,timeSmp,60,70,,7.87,0.0894
Apr-15-19,Platter,Psorp,Platter Sorption 0,timeSmp,,,0,15.15,0.1058
Apr-15-19,Platter,Psorp,2.5,timeSmp,,,77.43,32.42,0.105
Apr-15-19,Platter,Psorp,5,timeSmp,,,154.85,54.40,0.1044
Apr-15-19,Platter,Psorp,10,timeSmp,,,309.70,137.23,0.1087
Apr-15-19,Platter,Psorp,15,timeSmp,,,464.55,229.47,0.1073
Apr-15-19,Platter,Psorp,20,timeSmp,,,619.40,339.37,0.1081
Apr-15-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,,0,,60.39,
Apr-15-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,0,10,60.39,87.65,0.0715
Apr-15-19,Lost_Trib,Padd,1,timeSmp,1,11,60.39,50.17,0.0853
Apr-15-19,Lost_Trib,Padd,3,timeSmp,3,13,60.39,87.34,0.0715
Apr-15-19,Lost_Trib,Padd,5,timeSmp,5,15,60.39,68.13,0.0783
Apr-15-19,Lost_Trib,Padd,10,timeSmp,10,20,60.39,76.50,0.0841
Apr-15-19,Lost_Trib,Padd,15,timeSmp,15,25,60.39,92.91,0.0654
Apr-15-19,Lost_Trib,Padd,30,timeSmp,30,40,60.39,98.48,0.0707
Apr-15-19,Lost_Trib,Padd,45,timeSmp,45,55,60.39,93.53,0.0659
Apr-15-19,Lost_Trib,Padd,60,timeSmp,60,70,60.39,85.48,0.0604
Apr-15-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,,0,,,
Apr-15-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,0,10,,14.77,0.0506
Apr-15-19,Lost_Trib,Premin,1,timeSmp,1,11,,52.65,0.0644
Apr-15-19,Lost_Trib,Premin,3,timeSmp,3,13,,45.84,0.0599
Apr-15-19,Lost_Trib,Premin,5,timeSmp,5,15,,54.20,0.062
Apr-15-19,Lost_Trib,Premin,10,timeSmp,10,20,,61.01,0.0704
Apr-15-19,Lost_Trib,Premin,15,timeSmp,15,25,,15.73,0.0443
Apr-15-19,Lost_Trib,Premin,30,timeSmp,30,40,,19.85,0.0391
Apr-15-19,Lost_Trib,Premin,45,timeSmp,45,55,,17.87,0.0316
Apr-15-19,Lost_Trib,Premin,60,timeSmp,60,70,,16.41,0.0344
Apr-15-19,Lost_Trib,Psorp,Lost_Trib Sorption 0,timeSmp,,,0,53.62,0.0692
Apr-15-19,Lost_Trib,Psorp,2.5,timeSmp,,,77.43,62.25,0.0752
Apr-15-19,Lost_Trib,Psorp,5,timeSmp,,,154.85,94.44,0.0597
Apr-15-19,Lost_Trib,Psorp,10,timeSmp,,,309.70,115.24,0.0705
Apr-15-19,Lost_Trib,Psorp,15,timeSmp,,,464.55,183.94,0.0733
Apr-15-19,Lost_Trib,Psorp,20,timeSmp,,,619.40,237.71,0.0668
Apr-15-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,,0,,49.24,
Apr-15-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,0,10,49.24,39.64,0.1286
Apr-15-19,S_Turkey,Padd,1,timeSmp,1,11,49.24,25.18,0.1307
Apr-15-19,S_Turkey,Padd,3,timeSmp,3,13,49.24,22.30,0.1285
Apr-15-19,S_Turkey,Padd,5,timeSmp,5,15,49.24,24.13,0.1252
Apr-15-19,S_Turkey,Padd,10,timeSmp,10,20,49.24,18.80,0.1292
Apr-15-19,S_Turkey,Padd,15,timeSmp,15,25,49.24,18.49,0.1402
Apr-15-19,S_Turkey,Padd,30,timeSmp,30,40,49.24,15.14,0.128
Apr-15-19,S_Turkey,Padd,45,timeSmp,45,55,49.24,15.18,0.1354
Apr-15-19,S_Turkey,Padd,60,timeSmp,60,70,49.24,15.89,0.1144
Apr-15-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,,0,,,
Apr-15-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,0,10,,1.90,0.1183
Apr-15-19,S_Turkey,Premin,1,timeSmp,1,11,,2.95,0.1102
Apr-15-19,S_Turkey,Premin,3,timeSmp,3,13,,3.96,0.105
Apr-15-19,S_Turkey,Premin,5,timeSmp,5,15,,4.12,0.103
Apr-15-19,S_Turkey,Premin,10,timeSmp,10,20,,4.09,0.1223
Apr-15-19,S_Turkey,Premin,15,timeSmp,15,25,,5.05,0.1058
Apr-15-19,S_Turkey,Premin,30,timeSmp,30,40,,5.02,0.1085
Apr-15-19,S_Turkey,Premin,45,timeSmp,45,55,,5.33,0.1024
Apr-15-19,S_Turkey,Premin,60,timeSmp,60,70,,4.99,0.1099
Apr-15-19,S_Turkey,Psorp,S_Turkey Sorption 0,timeSmp,,,0,9.66,0.1409
Apr-15-19,S_Turkey,Psorp,2.5,timeSmp,,,77.43,15.94,0.1407
Apr-15-19,S_Turkey,Psorp,5,timeSmp,,,154.85,33.21,0.1384
Apr-15-19,S_Turkey,Psorp,10,timeSmp,,,309.70,94.44,0.1364
Apr-15-19,S_Turkey,Psorp,15,timeSmp,,,464.55,163.52,0.1357
Apr-15-19,S_Turkey,Psorp,20,timeSmp,,,619.40,264.01,0.1285
Apr-15-19,West,Padd,West Up 0,timeSmp,,0,,39.64,
Apr-15-19,West,Padd,West Up 0,timeSmp,0,10,39.64,28.86,0.1027
Apr-15-19,West,Padd,1,timeSmp,1,11,39.64,18.61,0.1038
Apr-15-19,West,Padd,3,timeSmp,3,13,39.64,12.85,0.0997
Apr-15-19,West,Padd,5,timeSmp,5,15,39.64,12.17,0.1035
Apr-15-19,West,Padd,10,timeSmp,10,20,39.64,14.96,0.1065
Apr-15-19,West,Padd,15,timeSmp,15,25,39.64,12.82,0.109
Apr-15-19,West,Padd,30,timeSmp,30,40,39.64,10.96,0.102
Apr-15-19,West,Padd,45,timeSmp,45,55,39.64,9.72,0.1144
Apr-15-19,West,Padd,60,timeSmp,60,70,39.64,10.62,0.0933
Apr-15-19,West,Premin,West Remin 0,timeSmp,,0,,,
Apr-15-19,West,Premin,West Remin 0,timeSmp,0,10,,1.80,0.0837
Apr-15-19,West,Premin,1,timeSmp,1,11,,2.07,0.087
Apr-15-19,West,Premin,3,timeSmp,3,13,,2.51,0.0844
Apr-15-19,West,Premin,5,timeSmp,5,15,,2.96,0.0777
Apr-15-19,West,Premin,10,timeSmp,10,20,,2.78,0.0884
Apr-15-19,West,Premin,15,timeSmp,15,25,,1.97,0.0784
Apr-15-19,West,Premin,30,timeSmp,30,40,,3.75,0.0761
Apr-15-19,West,Premin,45,timeSmp,45,55,,2.75,0.0714
Apr-15-19,West,Premin,60,timeSmp,60,70,,2.24,0.0755
Apr-15-19,West,Psorp,West Sorption 0,timeSmp,,,0,8.09,0.0955
Apr-15-19,West,Psorp,2.5,timeSmp,,,77.43,18.29,0.0987
Apr-15-19,West,Psorp,5,timeSmp,,,154.85,39.49,0.0957
Apr-15-19,West,Psorp,10,timeSmp,,,309.70,120.35,0.0926
Apr-15-19,West,Psorp,15,timeSmp,,,464.55,200.42,0.0893
Apr-15-19,West,Psorp,20,timeSmp,,,619.40,302.09,0.0823
Apr-15-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,,0,,131.00,
Apr-15-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,0,10,131.00,103.13,0.0975
Apr-15-19,Potato_Run,Padd,1,timeSmp,1,11,131.00,81.14,0.1067
Apr-15-19,Potato_Run,Padd,3,timeSmp,3,13,131.00,77.12,0.0903
Apr-15-19,Potato_Run,Padd,5,timeSmp,5,15,131.00,78.97,0.1006
Apr-15-19,Potato_Run,Padd,10,timeSmp,10,20,131.00,70.92,0.1054
Apr-15-19,Potato_Run,Padd,15,timeSmp,15,25,131.00,73.71,0.0926
Apr-15-19,Potato_Run,Padd,30,timeSmp,30,40,131.00,74.64,0.0905
Apr-15-19,Potato_Run,Padd,45,timeSmp,45,55,131.00,66.90,0.1008
Apr-15-19,Potato_Run,Padd,60,timeSmp,60,70,131.00,68.13,0.0814
Apr-15-19,Potato_Run,Premin,Potato Run Remin 0,timeSmp,,0,,,
Apr-15-19,Potato_Run,Premin,Potato Run Remin 0,timeSmp,0,10,,6.04,0.0722
Apr-15-19,Potato_Run,Premin,1,timeSmp,1,11,,12.20,0.0902
Apr-15-19,Potato_Run,Premin,3,timeSmp,3,13,,11.77,0.0714
Apr-15-19,Potato_Run,Premin,5,timeSmp,5,15,,12.57,0.0919
Apr-15-19,Potato_Run,Premin,10,timeSmp,10,20,,11.61,0.0846
Apr-15-19,Potato_Run,Premin,15,timeSmp,15,25,,10.68,0.0781
Apr-15-19,Potato_Run,Premin,30,timeSmp,30,40,,11.43,0.0665
Apr-15-19,Potato_Run,Premin,45,timeSmp,45,55,,11.06,0.0662
Apr-15-19,Potato_Run,Premin,60,timeSmp,60,70,,10.59,0.0674
Apr-15-19,Potato_Run,Psorp,Potato Run Sorption 0,timeSmp,,,0,13.19,0.0901
Apr-15-19,Potato_Run,Psorp,2.5,timeSmp,,,77.43,29.28,0.0965
Apr-15-19,Potato_Run,Psorp,5,timeSmp,,,154.85,52.44,0.0947
Apr-15-19,Potato_Run,Psorp,10,timeSmp,,,309.70,108.18,0.0972
Apr-15-19,Potato_Run,Psorp,15,timeSmp,,,464.55,188.25,0.0989
Apr-15-19,Potato_Run,Psorp,20,timeSmp,,,619.40,282.07,0.0954
Apr-20-19,LFR,Padd,LFR Up 0,timeSmp,,0,,151.75,
Apr-20-19,LFR,Padd,LFR Up 0,timeSmp,0,10,151.75,151.44,0.1680
Apr-20-19,LFR,Padd,1,timeSmp,1,11,151.75,111.49,0.1913
Apr-20-19,LFR,Padd,3,timeSmp,3,13,151.75,87.95,0.2148
Apr-20-19,LFR,Padd,5,timeSmp,5,15,151.75,86.72,0.1791
Apr-20-19,LFR,Padd,10,timeSmp,10,20,151.75,82.69,0.1990
Apr-20-19,LFR,Padd,15,timeSmp,15,25,151.75,80.52,0.2371
Apr-20-19,LFR,Padd,30,timeSmp,30,40,151.75,68.44,0.1920
Apr-20-19,LFR,Padd,45,timeSmp,45,55,151.75,61.32,0.2135
Apr-20-19,LFR,Padd,60,timeSmp,60,70,151.75,60.39,0.2254
Apr-20-19,LFR,Premin,LFR Remin 0,timeSmp,,0,,,
Apr-20-19,LFR,Premin,LFR Remin 0,timeSmp,0,10,,2.25,0.1957
Apr-20-19,LFR,Premin,1,timeSmp,1,11,,13.19,0.2170
Apr-20-19,LFR,Premin,3,timeSmp,3,13,,13.10,0.1895
Apr-20-19,LFR,Premin,5,timeSmp,5,15,,12.82,0.1374
Apr-20-19,LFR,Premin,10,timeSmp,10,20,,13.69,0.1609
Apr-20-19,LFR,Premin,15,timeSmp,15,25,,14.15,0.2041
Apr-20-19,LFR,Premin,30,timeSmp,30,40,,11.24,0.1452
Apr-20-19,LFR,Premin,45,timeSmp,45,55,,13.78,0.1814
Apr-20-19,LFR,Premin,60,timeSmp,60,70,,13.16,0.2329
Apr-20-19,LFR,Psorp,LFR Sorption 0,timeSmp,,,0,18,0.1510
Apr-20-19,LFR,Psorp,2.5,timeSmp,,,77.43,29.65,0.1538
Apr-20-19,LFR,Psorp,5,timeSmp,,,154.85,46.34,0.2067
Apr-20-19,LFR,Psorp,10,timeSmp,,,309.70,115.81,0.1570
Apr-20-19,LFR,Psorp,15,timeSmp,,,464.55,160.44,0.1912
Apr-20-19,LFR,Psorp,20,timeSmp,,,619.40,221.76,0.2009
Apr-20-19,Platter,Padd,Platter Up 0,timeSmp,,0,,131.93,
Apr-20-19,Platter,Padd,Platter Up 0,timeSmp,0,10,131.93,114.90,0.1547
Apr-20-19,Platter,Padd,1,timeSmp,1,11,131.93,85.79,0.1899
Apr-20-19,Platter,Padd,3,timeSmp,3,13,131.93,94.77,0.1424
Apr-20-19,Platter,Padd,5,timeSmp,5,15,131.93,77.73,0.1757
Apr-20-19,Platter,Padd,10,timeSmp,10,20,131.93,64.73,0.1824
Apr-20-19,Platter,Padd,15,timeSmp,15,25,131.93,72.47,0.1795
Apr-20-19,Platter,Padd,30,timeSmp,30,40,131.93,68.13,0.1683
Apr-20-19,Platter,Padd,45,timeSmp,45,55,131.93,60.39,0.1599
Apr-20-19,Platter,Padd,60,timeSmp,60,70,131.93,60.70,0.1541
Apr-20-19,Platter,Premin,Platter Remin 0,timeSmp,,0,,,
Apr-20-19,Platter,Premin,Platter Remin 0,timeSmp,0,10,,2.35,0.1498
Apr-20-19,Platter,Premin,1,timeSmp,1,11,,13.50,0.1801
Apr-20-19,Platter,Premin,3,timeSmp,3,13,,11.95,0.1494
Apr-20-19,Platter,Premin,5,timeSmp,5,15,,9.45,0.1740
Apr-20-19,Platter,Premin,10,timeSmp,10,20,,11.71,0.1633
Apr-20-19,Platter,Premin,15,timeSmp,15,25,,10.44,0.1597
Apr-20-19,Platter,Premin,30,timeSmp,30,40,,12.39,0.1428
Apr-20-19,Platter,Premin,45,timeSmp,45,55,,14.34,0.1337
Apr-20-19,Platter,Premin,60,timeSmp,60,70,,12.98,0.1378
Apr-20-19,Platter,Psorp,Platter Sorption 0,timeSmp,,,0,23.05,0.1474
Apr-20-19,Platter,Psorp,2.5,timeSmp,,,77.43,36.64,0.1668
Apr-20-19,Platter,Psorp,5,timeSmp,,,154.85,70.79,0.1576
Apr-20-19,Platter,Psorp,10,timeSmp,,,309.70,137.54,0.1648
Apr-20-19,Platter,Psorp,15,timeSmp,,,464.55,231.07,0.1486
Apr-20-19,Platter,Psorp,20,timeSmp,,,619.40,355.26,0.1450
Apr-20-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,,0,,162.59,
Apr-20-19,Lost_Trib,Padd,Lost_Trib Up 0,timeSmp,0,10,162.59,140.91,0.0999
Apr-20-19,Lost_Trib,Padd,1,timeSmp,1,11,162.59,121.71,0.1069
Apr-20-19,Lost_Trib,Padd,3,timeSmp,3,13,162.59,117.38,0.1189
Apr-20-19,Lost_Trib,Padd,5,timeSmp,5,15,162.59,121.09,0.1183
Apr-20-19,Lost_Trib,Padd,10,timeSmp,10,20,162.59,106.85,0.1072
Apr-20-19,Lost_Trib,Padd,15,timeSmp,15,25,162.59,104.06,0.1189
Apr-20-19,Lost_Trib,Padd,30,timeSmp,30,40,162.59,94.46,0.1101
Apr-20-19,Lost_Trib,Padd,45,timeSmp,45,55,162.59,89.81,0.1048
Apr-20-19,Lost_Trib,Padd,60,timeSmp,60,70,162.59,87.03,0.1130
Apr-20-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,,0,,,
Apr-20-19,Lost_Trib,Premin,Lost_Trib Remin 0,timeSmp,0,10,,5.95,0.0998
Apr-20-19,Lost_Trib,Premin,1,timeSmp,1,11,,24.03,0.1242
Apr-20-19,Lost_Trib,Premin,3,timeSmp,3,13,,24.13,0.1061
Apr-20-19,Lost_Trib,Premin,5,timeSmp,5,15,,25.12,0.1131
Apr-20-19,Lost_Trib,Premin,10,timeSmp,10,20,,24.65,0.108
Apr-20-19,Lost_Trib,Premin,15,timeSmp,15,25,,24.87,0.1118
Apr-20-19,Lost_Trib,Premin,30,timeSmp,30,40,,23.75,0.1251
Apr-20-19,Lost_Trib,Premin,45,timeSmp,45,55,,22.27,0.1093
Apr-20-19,Lost_Trib,Premin,60,timeSmp,60,70,,18.58,0.0978
Apr-20-19,Lost_Trib,Psorp,Lost_Trib Sorption 0,timeSmp,,,0,26.16,0.1131
Apr-20-19,Lost_Trib,Psorp,2.5,timeSmp,,,77.43,32.37,0.1142
Apr-20-19,Lost_Trib,Psorp,5,timeSmp,,,154.85,48.67,0.1125
Apr-20-19,Lost_Trib,Psorp,10,timeSmp,,,309.70,101.06,0.1134
Apr-20-19,Lost_Trib,Psorp,15,timeSmp,,,464.55,168.98,0.1132
Apr-20-19,Lost_Trib,Psorp,20,timeSmp,,,619.40,257.85,0.1099
Apr-20-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,,0,,122.33,
Apr-20-19,S_Turkey,Padd,S_Turkey Up 0,timeSmp,0,10,122.33,104.06,0.1485
Apr-20-19,S_Turkey,Padd,1,timeSmp,1,11,122.33,71.85,0.1615
Apr-20-19,S_Turkey,Padd,3,timeSmp,3,13,122.33,82.07,0.1503
Apr-20-19,S_Turkey,Padd,5,timeSmp,5,15,122.33,78.04,0.1636
Apr-20-19,S_Turkey,Padd,10,timeSmp,10,20,122.33,68.44,0.1543
Apr-20-19,S_Turkey,Padd,15,timeSmp,15,25,122.33,65.35,0.1265
Apr-20-19,S_Turkey,Padd,30,timeSmp,30,40,122.33,62.87,0.1442
Apr-20-19,S_Turkey,Padd,45,timeSmp,45,55,122.33,55.13,0.1459
Apr-20-19,S_Turkey,Padd,60,timeSmp,60,70,122.33,49.55,0.2110
Apr-20-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,,0,,,
Apr-20-19,S_Turkey,Premin,S_Turkey Remin 0,timeSmp,0,10,,2.17,0.1239
Apr-20-19,S_Turkey,Premin,1,timeSmp,1,11,,9.48,0.1461
Apr-20-19,S_Turkey,Premin,3,timeSmp,3,13,,8.98,0.0940
Apr-20-19,S_Turkey,Premin,5,timeSmp,5,15,,6.07,0.1357
Apr-20-19,S_Turkey,Premin,10,timeSmp,10,20,,11.58,0.1646
Apr-20-19,S_Turkey,Premin,15,timeSmp,15,25,,11.83,0.1506
Apr-20-19,S_Turkey,Premin,30,timeSmp,30,40,,9.51,0.1161
Apr-20-19,S_Turkey,Premin,45,timeSmp,45,55,,12.14,0.1258
Apr-20-19,S_Turkey,Premin,60,timeSmp,60,70,,8.73,0.0985
Apr-20-19,S_Turkey,Psorp,S_Turkey Sorption 0,timeSmp,,,0,19.56,0.1562
Apr-20-19,S_Turkey,Psorp,2.5,timeSmp,,,77.43,35.08,0.1465
Apr-20-19,S_Turkey,Psorp,5,timeSmp,,,154.85,58.76,0.1472
Apr-20-19,S_Turkey,Psorp,10,timeSmp,,,309.70,126.67,0.1472
Apr-20-19,S_Turkey,Psorp,15,timeSmp,,,464.55,187.99,0.1454
Apr-20-19,S_Turkey,Psorp,20,timeSmp,,,619.40,201.19,0.1468
Apr-20-19,West,Padd,West Up 0,timeSmp,,0,,113.66,
Apr-20-19,West,Padd,West Up 0,timeSmp,0,10,113.66,101.89,0.1169
Apr-20-19,West,Padd,1,timeSmp,1,11,113.66,67.82,0.1039
Apr-20-19,West,Padd,3,timeSmp,3,13,113.66,75.26,0.1070
Apr-20-19,West,Padd,5,timeSmp,5,15,113.66,68.75,0.1117
Apr-20-19,West,Padd,10,timeSmp,10,20,113.66,72.16,0.0951
Apr-20-19,West,Padd,15,timeSmp,15,25,113.66,64.42,0.1108
Apr-20-19,West,Padd,30,timeSmp,30,40,113.66,62.56,0.1024
Apr-20-19,West,Padd,45,timeSmp,45,55,113.66,54.20,0.1205
Apr-20-19,West,Padd,60,timeSmp,60,70,113.66,57.60,0.1008
Apr-20-19,West,Premin,West Remin 0,timeSmp,,0,,,
Apr-20-19,West,Premin,West Remin 0,timeSmp,0,10,,3.93,0.1075
Apr-20-19,West,Premin,1,timeSmp,1,11,,8.67,0.0906
Apr-20-19,West,Premin,3,timeSmp,3,13,,8.70,0.1002
Apr-20-19,West,Premin,5,timeSmp,5,15,,9.85,0.1059
Apr-20-19,West,Premin,10,timeSmp,10,20,,9.48,0.1103
Apr-20-19,West,Premin,15,timeSmp,15,25,,8.80,0.0877
Apr-20-19,West,Premin,30,timeSmp,30,40,,8.08,0.0974
Apr-20-19,West,Premin,45,timeSmp,45,55,,8.80,0.093
Apr-20-19,West,Premin,60,timeSmp,60,70,,9.45,0.0893
Apr-20-19,West,Psorp,West Sorption 0,timeSmp,,,0,15.68,0.1231
Apr-20-19,West,Psorp,2.5,timeSmp,,,77.43,18.01,0.1191
Apr-20-19,West,Psorp,5,timeSmp,,,154.85,47.11,0.1174
Apr-20-19,West,Psorp,10,timeSmp,,,309.70,103.39,0.1128
Apr-20-19,West,Psorp,15,timeSmp,,,464.55,132.11,0.1107
Apr-20-19,West,Psorp,20,timeSmp,,,619.40,257.46,0.1039
Apr-20-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,,0,,207.81,
Apr-20-19,Potato_Run,Padd,Potato Run Up 0,timeSmp,0,10,207.81,170.95,0.0827
